367966057.00,1199,189,23,41,28443,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7016,,,,,,,,,,,,,,
2524707825.00,749,1003,8,1,18798,,,,,,,,,,,,,,
2524707825.00,749,1003,8,1,18799,,,,,,,,,,,,,,
2524707825.00,749,1003,8,1,18802,,,,,,,,,,,,,,
1552512792.00,3,48,0,0,104,,,,,,,,,,,,,,
54464825.00,2458,687,69,0,61207,,,,,,,,,,,,,,
736247384.00,3582,3342,100,2,96689,,,,,,,,,,,,,,
142241794.00,1129,204,8,58,15884,,,,,,,,,,,,,,
995413267.00,221,160,0,270,935,,,,,,,,,,,,,,
10212922.00,4371,969,146,15733,117140,,,,,,,,,,,,,,
268884269.00,1,26,0,0,443,,,,,,,,,,,,,,
1306958010.00,13055,633,383,54016,23087,,,,,,,,,,,,,,
350140860.00,78,136,4,1792,8001,,,,,,,,,,,,,,
1574056530.00,280,323,16,156,14012,,,,,,,,,,,,,,
418980091.00,163,325,25,9,113673,,,,,,,,,,,,,,
447617149.00,224,336,87,3,7745,,,,,,,,,,,,,,
119670279.00,50690,47191,6114,477,37726,,,,,,,,,,,,,,
447617149.00,224,336,87,3,7746,,,,,,,,,,,,,,
54464825.00,2458,687,69,0,61216,,,,,,,,,,,,,,
268884269.00,1,26,0,0,444,,,,,,,,,,,,,,
97661530.00,791,5,30,0,77048,,,,,,,,,,,,,,
24805660.00,1427,232,57,139,41358,,,,,,,,,,,,,,
54464825.00,2458,687,69,0,61217,,,,,,,,,,,,,,
268884269.00,1,26,0,0,445,,,,,,,,,,,,,,
69183155.00,11085841,35,13106,32,865706,,,,,,,,,,,,,,
465378804.00,89847,37,189,11,19761,,,,,,,,,,,,,,
24162342.00,24404,1145,345,288,10775,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44650,,,,,,,,,,,,,,
405293385.00,218,625,4,38,67489,,,,,,,,,,,,,,
2980354882.00,956,990,157,0,20024,,,,,,,,,,,,,,
1968247766.00,490,5,0,5,44430,,,,,,,,,,,,,,
843738726.00,317,3,2,84,48999,,,,,,,,,,,,,,
402541664.00,1452,525,2,3388,86506,,,,,,,,,,,,,,
544229992.00,1009,773,3,3800,116517,,,,,,,,,,,,,,
12107352.00,187,379,30,328,6622,,,,,,,,,,,,,,
3242658911.00,354,233,0,0,2455,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44651,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44652,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44654,,,,,,,,,,,,,,
3259192093.00,23,116,0,5,432,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44655,,,,,,,,,,,,,,
2554189165.00,2178,5,0,42,58498,,,,,,,,,,,,,,
1704431306.00,687,4,7,208,122330,,,,,,,,,,,,,,
2235148526.00,476,871,2,649,47764,,,,,,,,,,,,,,
3254850583.00,43,116,0,1,69,,,,,,,,,,,,,,
165657671.00,363,1289,25,366,3831,,,,,,,,,,,,,,
2496207349.00,275,544,13,41,489,,,,,,,,,,,,,,
2521955371.00,2692,128,0,447,26717,,,,,,,,,,,,,,
2219562512.00,687,61,4,10,77185,,,,,,,,,,,,,,
3104302956.00,18,170,0,5,34064,,,,,,,,,,,,,,
166881188.00,12947,280,55,186,46572,,,,,,,,,,,,,,
3300782400.00,1,7,0,0,10,,,,,,,,,,,,,,
166881188.00,12947,280,55,186,46573,,,,,,,,,,,,,,
3449406675.00,201,1105,7,12,89,,,,,,,,,,,,,,
137628545.00,477,529,28,461,1903,,,,,,,,,,,,,,
453520677.00,344,364,1,547,6669,,,,,,,,,,,,,,
2714042981.00,62,64,7,10136,4254,,,,,,,,,,,,,,
2480034380.00,1071,1392,417,389,18338,,,,,,,,,,,,,,
981905047.00,13531,186,5,0,48191,,,,,,,,,,,,,,
77668537.00,11203,373,6,0,162257,,,,,,,,,,,,,,
1239333690.00,81,89,12,11,285404,,,,,,,,,,,,,,
2324305219.00,1058,1883,36,2,496059,,,,,,,,,,,,,,
1574056530.00,280,323,16,156,14013,,,,,,,,,,,,,,
1540016066.00,28023,2070,2,0,11562,,,,,,,,,,,,,,
204670028.00,431,261,1,5045,12175,,,,,,,,,,,,,,
3272719320.00,721,40,1,0,46942,,,,,,,,,,,,,,
3272719320.00,721,40,1,0,46944,,,,,,,,,,,,,,
2322181182.00,1528,1998,38,39,2642,,,,,,,,,,,,,,
341217221.00,361,140,1,145,41707,,,,,,,,,,,,,,
144098684.00,622,767,12,5665,24684,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7017,,,,,,,,,,,,,,
24241313.00,943,735,41,29,86074,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7018,,,,,,,,,,,,,,
2213893902.00,465,648,0,17,3194,,,,,,,,,,,,,,
268884269.00,1,26,0,0,446,,,,,,,,,,,,,,
3012099177.00,254,429,16,31,1763,,,,,,,,,,,,,,
1638993943.00,1038,37,9,814,3770,,,,,,,,,,,,,,
556994818.00,219,39,6,0,21020,,,,,,,,,,,,,,
251534841.00,63,102,18,280,757,,,,,,,,,,,,,,
26912139.00,704,1314,27,0,122996,,,,,,,,,,,,,,
91532242.00,391,380,19,2,6873,,,,,,,,,,,,,,
510283062.00,272,364,1,63,11522,,,,,,,,,,,,,,
268884269.00,1,26,0,0,447,,,,,,,,,,,,,,
278011163.00,1153,2000,58,4287,14508,,,,,,,,,,,,,,
2427222097.00,1663,1433,8,141,4703,,,,,,,,,,,,,,
709695191.00,34126,602,4,3,1251,,,,,,,,,,,,,,
709695191.00,34126,602,4,3,1252,,,,,,,,,,,,,,
709695191.00,34126,602,4,3,1253,,,,,,,,,,,,,,
709695191.00,34126,602,4,3,1254,,,,,,,,,,,,,,
709695191.00,34126,602,4,3,1255,,,,,,,,,,,,,,
3153985733.00,70,0,107,3579,12447,,,,,,,,,,,,,,
3153985733.00,70,0,107,3579,12448,,,,,,,,,,,,,,
3153985733.00,70,0,107,3579,12449,,,,,,,,,,,,,,
1958049475.00,827,1,166,0,934467,,,,,,,,,,,,,,
268884269.00,1,26,0,0,448,,,,,,,,,,,,,,
2209954134.00,48,84,1,1,3645,,,,,,,,,,,,,,
85073656.00,4033,202,235,3,151451,,,,,,,,,,,,,,
178897388.00,235,1127,6,269,2683,,,,,,,,,,,,,,
68825482.00,169831,1272,305,117,71525,,,,,,,,,,,,,,
106974240.00,95,92,0,5,1255,,,,,,,,,,,,,,
40644810.00,2418,50,26,2,4498,,,,,,,,,,,,,,
75907885.00,394,336,2,2039,24349,,,,,,,,,,,,,,
210986293.00,31,176,2,5,2793,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7019,,,,,,,,,,,,,,
210986293.00,31,176,2,5,2794,,,,,,,,,,,,,,
1708177201.00,2128,817,24,2,32985,,,,,,,,,,,,,,
268884269.00,1,26,0,0,449,,,,,,,,,,,,,,
85652410.00,8024,199,25,346,3225,,,,,,,,,,,,,,
2301656522.00,27047,57,100,44,87323,,,,,,,,,,,,,,
564825482.00,50,93,20,59,233,,,,,,,,,,,,,,
232661282.00,3602,1233,30,1403,4467,,,,,,,,,,,,,,
2590030958.00,139,23,3,11,10472,,,,,,,,,,,,,,
57432451.00,18,38,4,0,2976,,,,,,,,,,,,,,
57432451.00,18,38,4,0,2976,,,,,,,,,,,,,,
264976211.00,1,9,0,0,200,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7020,,,,,,,,,,,,,,
418980091.00,163,325,25,9,113675,,,,,,,,,,,,,,
9592072.00,568,437,39,238,16273,,,,,,,,,,,,,,
57432451.00,18,38,4,0,2978,,,,,,,,,,,,,,
35949834.00,362,558,20,832,23599,,,,,,,,,,,,,,
16795287.00,4460,4564,519,15,612653,,,,,,,,,,,,,,
67417450.00,38214,22356,196,3,115550,,,,,,,,,,,,,,
57432451.00,18,38,4,0,2979,,,,,,,,,,,,,,
209178986.00,636,467,7,3,6293,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44656,,,,,,,,,,,,,,
212175342.00,932,901,67,17007,58165,,,,,,,,,,,,,,
51071489.00,365,17,8,0,105769,,,,,,,,,,,,,,
282055503.00,450,1249,7,50,6462,,,,,,,,,,,,,,
229425960.00,227,19,18,0,1315,,,,,,,,,,,,,,
57432451.00,18,38,4,0,2980,,,,,,,,,,,,,,
3240228107.00,1,39,0,6,1168,,,,,,,,,,,,,,
210986293.00,31,176,2,5,2795,,,,,,,,,,,,,,
30733968.00,285,490,12,904,9296,,,,,,,,,,,,,,
17323081.00,732,1892,57,872,79533,,,,,,,,,,,,,,
99230366.00,136,121,36,344,145751,,,,,,,,,,,,,,
17323081.00,732,1892,57,872,79534,,,,,,,,,,,,,,
140469438.00,7691,1668,325,460,2461,,,,,,,,,,,,,,
210986293.00,31,176,2,5,2796,,,,,,,,,,,,,,
204803168.00,62,61,3,613,829,,,,,,,,,,,,,,
1251725502.00,1624,1996,129,1,153329,,,,,,,,,,,,,,
1691221608.00,7801,8572,545,676,649828,,,,,,,,,,,,,,
3271974318.00,185,32,2,0,42611,,,,,,,,,,,,,,
204770276.00,602,365,32,10770,36355,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7021,,,,,,,,,,,,,,
517468907.00,121,345,0,1698,1399,,,,,,,,,,,,,,
57432451.00,18,38,4,0,2981,,,,,,,,,,,,,,
201024231.00,2413,2798,167,1,724265,,,,,,,,,,,,,,
41173658.00,355,638,5,472,4120,,,,,,,,,,,,,,
17497054.00,1354,288,186,115,70791,,,,,,,,,,,,,,
17497054.00,1354,288,186,115,70792,,,,,,,,,,,,,,
89156947.00,33,154,14,12,6439,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7022,,,,,,,,,,,,,,
268884269.00,1,26,0,0,450,,,,,,,,,,,,,,
3022558181.00,74,418,0,4,15,,,,,,,,,,,,,,
3194457061.00,5557,5,1,0,4817,,,,,,,,,,,,,,
532315337.00,18,172,0,4,2439,,,,,,,,,,,,,,
634495530.00,700,553,5,5237,45004,,,,,,,,,,,,,,
40547230.00,72,457,7,10,2060,,,,,,,,,,,,,,
40547230.00,72,457,7,10,2060,,,,,,,,,,,,,,
441870293.00,128,334,9,2713,4232,,,,,,,,,,,,,,
268884269.00,1,26,0,0,451,,,,,,,,,,,,,,
606968544.00,3928,3978,11,0,3874,,,,,,,,,,,,,,
1958049475.00,827,1,166,0,934478,,,,,,,,,,,,,,
40547230.00,72,457,7,10,2062,,,,,,,,,,,,,,
40547230.00,72,457,7,10,2062,,,,,,,,,,,,,,
89156947.00,33,154,14,12,6440,,,,,,,,,,,,,,
17062160.00,8,19,4,1,710,,,,,,,,,,,,,,
118354103.00,258,294,35,1171,3700,,,,,,,,,,,,,,
268884269.00,1,26,0,0,452,,,,,,,,,,,,,,
532315337.00,18,172,0,4,2440,,,,,,,,,,,,,,
405791759.00,77,96,0,1,201,,,,,,,,,,,,,,
120732574.00,150,72,29,2317,6044,,,,,,,,,,,,,,
210986293.00,31,176,2,5,2797,,,,,,,,,,,,,,
418980091.00,163,325,25,9,113677,,,,,,,,,,,,,,
962754386.00,428,431,2,258,13528,,,,,,,,,,,,,,
1622111953.00,779,388,27,31498,137110,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7023,,,,,,,,,,,,,,
268884269.00,1,26,0,0,453,,,,,,,,,,,,,,
809325084.00,1,33,0,2,1980,,,,,,,,,,,,,,
809325084.00,1,33,0,2,1981,,,,,,,,,,,,,,
171070437.00,1713,1792,4,15,6798,,,,,,,,,,,,,,
15985893.00,1520,556,122,195,11454,,,,,,,,,,,,,,
89156947.00,33,154,14,12,6441,,,,,,,,,,,,,,
232551921.00,63,30,6,13,49,,,,,,,,,,,,,,
32801037.00,23,55,1,6,6623,,,,,,,,,,,,,,
89913536.00,44291,3,1168,2,63037,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7024,,,,,,,,,,,,,,
390513125.00,138,105,1,318,12194,,,,,,,,,,,,,,
104218623.00,78,14,5,3,55,,,,,,,,,,,,,,
128759124.00,707,226,92,20,113085,,,,,,,,,,,,,,
279403914.00,550,1964,105,18,99902,,,,,,,,,,,,,,
249051752.00,354,21,21,2,3497,,,,,,,,,,,,,,
3342616991.00,308,1185,11,236,4429,,,,,,,,,,,,,,
60169916.00,525,47,0,510,9163,,,,,,,,,,,,,,
75674230.00,3767,3736,29,6,11991,,,,,,,,,,,,,,
2301656522.00,27047,57,100,44,87324,,,,,,,,,,,,,,
2316670687.00,567,140,10,3323,705,,,,,,,,,,,,,,
809325084.00,1,33,0,2,1982,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7026,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7025,,,,,,,,,,,,,,
1622111953.00,779,388,27,31501,137113,,,,,,,,,,,,,,
210986293.00,31,176,2,5,2798,,,,,,,,,,,,,,
85080822.00,11,64,2,0,767,,,,,,,,,,,,,,
85080822.00,11,64,2,0,767,,,,,,,,,,,,,,
1181064356.00,338,0,8,10,26395,,,,,,,,,,,,,,
2281820785.00,26669,13731,3,0,6992,,,,,,,,,,,,,,
32801037.00,23,55,1,6,6624,,,,,,,,,,,,,,
40306922.00,2054,2260,80,240,116497,,,,,,,,,,,,,,
2300497376.00,7073,5931,5756,82,300823,,,,,,,,,,,,,,
120958078.00,88,92,0,1357,4532,,,,,,,,,,,,,,
89156947.00,33,154,14,12,6442,,,,,,,,,,,,,,
155294583.00,16720,1951,75,9984,75903,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7027,,,,,,,,,,,,,,
85073656.00,4033,202,235,3,151452,,,,,,,,,,,,,,
418980091.00,163,325,25,9,113679,,,,,,,,,,,,,,
67365588.00,130,14,11,34,10010,,,,,,,,,,,,,,
702674287.00,1550,936,4,8451,40079,,,,,,,,,,,,,,
3307004894.00,2,40,0,0,31,,,,,,,,,,,,,,
2455091186.00,196,60,23,1,327260,,,,,,,,,,,,,,
85080822.00,11,64,2,0,769,,,,,,,,,,,,,,
89913536.00,44291,3,1168,2,63038,,,,,,,,,,,,,,
89913536.00,44291,3,1168,2,63039,,,,,,,,,,,,,,
2374845438.00,5,6,0,0,12210,,,,,,,,,,,,,,
364777385.00,788,345,57,1132,5628,,,,,,,,,,,,,,
19682408.00,3385,3099,243,0,25261,,,,,,,,,,,,,,
85080822.00,11,64,2,0,770,,,,,,,,,,,,,,
14443293.00,336,574,21,78,21351,,,,,,,,,,,,,,
77998073.00,183,176,11,3,33272,,,,,,,,,,,,,,
1958049475.00,827,1,166,0,934501,,,,,,,,,,,,,,
720868896.00,2080,1735,122,175,8659,,,,,,,,,,,,,,
57837430.00,641,572,1,42,29104,,,,,,,,,,,,,,
81850915.00,472,207,20,186,35872,,,,,,,,,,,,,,
498736854.00,268,1998,1,2,27155,,,,,,,,,,,,,,
326769832.00,381,152,2,5,10702,,,,,,,,,,,,,,
326769832.00,381,152,2,5,10703,,,,,,,,,,,,,,
3307004894.00,2,40,0,0,32,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7028,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7029,,,,,,,,,,,,,,
264530903.00,112,194,35,6564,11645,,,,,,,,,,,,,,
2453787236.00,26964,1,197,371,285876,,,,,,,,,,,,,,
592143850.00,5752,3090,91,22,62880,,,,,,,,,,,,,,
1708177201.00,2128,817,24,2,32990,,,,,,,,,,,,,,
1245496057.00,825,88,958,338,234963,,,,,,,,,,,,,,
3070826280.00,4,0,0,0,341,,,,,,,,,,,,,,
36672455.00,185,119,7,1,1699,,,,,,,,,,,,,,
1245496057.00,825,88,958,338,234967,,,,,,,,,,,,,,
17062160.00,8,19,4,1,711,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7030,,,,,,,,,,,,,,
335564843.00,190,590,27,84,265,,,,,,,,,,,,,,
14312713.00,410,480,3,775,26566,,,,,,,,,,,,,,
18854635.00,13339,9420,1202,4606,156053,,,,,,,,,,,,,,
210986293.00,31,176,2,5,2799,,,,,,,,,,,,,,
221924560.00,10,15,0,0,520,,,,,,,,,,,,,,
221924560.00,10,15,0,0,520,,,,,,,,,,,,,,
326769832.00,381,152,2,5,10704,,,,,,,,,,,,,,
17062160.00,8,19,4,1,712,,,,,,,,,,,,,,
221924560.00,10,15,0,0,522,,,,,,,,,,,,,,
307401308.00,349,485,3,567,9618,,,,,,,,,,,,,,
239253646.00,4,0,0,0,2874,,,,,,,,,,,,,,
27554131.00,14,44,0,2,288,,,,,,,,,,,,,,
27554131.00,14,44,0,2,289,,,,,,,,,,,,,,
445051101.00,278,107,111,15,46565,,,,,,,,,,,,,,
307401308.00,349,485,3,567,9618,,,,,,,,,,,,,,
160822361.00,173,207,22,0,9254,,,,,,,,,,,,,,
160822361.00,173,207,22,0,9254,,,,,,,,,,,,,,
93826311.00,974,275,95,71,11820,,,,,,,,,,,,,,
99230366.00,136,121,36,345,145786,,,,,,,,,,,,,,
3251200673.00,67,97,11,7653,22249,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44657,,,,,,,,,,,,,,
418980091.00,163,325,25,9,113681,,,,,,,,,,,,,,
335710861.00,1122,758,4,28479,58910,,,,,,,,,,,,,,
256441206.00,135,475,2,87,774,,,,,,,,,,,,,,
335542974.00,486,1248,5,125,1624,,,,,,,,,,,,,,
793389138.00,94,137,1,1314,1237,,,,,,,,,,,,,,
337761285.00,698,250,17,5,721,,,,,,,,,,,,,,
14881835.00,2328,2,351,0,530094,,,,,,,,,,,,,,
588323892.00,1246,2001,434,2642,42075,,,,,,,,,,,,,,
283568937.00,279,165,1,5142,6414,,,,,,,,,,,,,,
17062160.00,8,19,4,1,714,,,,,,,,,,,,,,
89156947.00,33,154,14,12,6443,,,,,,,,,,,,,,
16887507.00,690912,194,13417,347,48456,,,,,,,,,,,,,,
1099133005.00,11340,8127,813,418,543252,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44658,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44659,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44660,,,,,,,,,,,,,,
2445701714.00,2620,281,406,8760,3482,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44661,,,,,,,,,,,,,,
457705970.00,2463,1862,7,1689,2549,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44663,,,,,,,,,,,,,,
194540391.00,28,159,0,0,1530,,,,,,,,,,,,,,
113367935.00,5362,1383,12,11479,135502,,,,,,,,,,,,,,
1563018031.00,88,79,0,6,151,,,,,,,,,,,,,,
17062160.00,8,19,4,1,716,,,,,,,,,,,,,,
2712305325.00,4,11,0,72,170,,,,,,,,,,,,,,
87265781.00,842,422,44,55,65263,,,,,,,,,,,,,,
176932573.00,317,314,37,161,10732,,,,,,,,,,,,,,
3272719320.00,721,40,1,0,46945,,,,,,,,,,,,,,
3272719320.00,721,40,1,0,46946,,,,,,,,,,,,,,
160822361.00,173,207,22,0,9256,,,,,,,,,,,,,,
160822361.00,173,207,22,0,9256,,,,,,,,,,,,,,
88350936.00,132,242,0,4,2774,,,,,,,,,,,,,,
1022417898.00,80,326,1,181,3092,,,,,,,,,,,,,,
3613752433.00,130,65,0,193,619,,,,,,,,,,,,,,
85073656.00,4033,202,235,3,151453,,,,,,,,,,,,,,
2301656522.00,27047,57,100,44,87325,,,,,,,,,,,,,,
564438270.00,645,580,3,10109,34141,,,,,,,,,,,,,,
480053799.00,97,205,3,563,9131,,,,,,,,,,,,,,
89156947.00,33,154,14,12,6444,,,,,,,,,,,,,,
2324305219.00,1057,1883,36,2,496064,,,,,,,,,,,,,,
309526317.00,226,244,11,3459,10298,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44664,,,,,,,,,,,,,,
88350936.00,132,242,0,4,2775,,,,,,,,,,,,,,
88350936.00,132,242,0,4,2775,,,,,,,,,,,,,,
2324305219.00,1057,1883,36,2,496065,,,,,,,,,,,,,,
2194060657.00,138,101,31,25,5950,,,,,,,,,,,,,,
332770267.00,9309,1083,89,0,7326,,,,,,,,,,,,,,
72050833.00,190,803,2,306,4067,,,,,,,,,,,,,,
2236783614.00,4274,4666,73,181,297032,,,,,,,,,,,,,,
2463908599.00,26782,29366,98,16512,196762,,,,,,,,,,,,,,
1665184958.00,20598,22015,85,14880,394146,,,,,,,,,,,,,,
2805055330.00,18813,19918,84,17286,123201,,,,,,,,,,,,,,
2446135554.00,21812,23604,86,15711,201224,,,,,,,,,,,,,,
2483491746.00,26544,28755,89,18495,192452,,,,,,,,,,,,,,
2532961218.00,14012,14502,87,1022,178979,,,,,,,,,,,,,,
2804567817.00,27899,29809,278,14878,218579,,,,,,,,,,,,,,
2804715352.00,26690,28830,282,15053,219100,,,,,,,,,,,,,,
1606795340.00,9150,9491,78,829,410214,,,,,,,,,,,,,,
1655293610.00,25354,27796,120,14266,352253,,,,,,,,,,,,,,
2790552321.00,834,134,0,8054,12937,,,,,,,,,,,,,,
2463920684.00,27137,29822,84,14529,198254,,,,,,,,,,,,,,
2799217323.00,30080,32164,98,15158,123138,,,,,,,,,,,,,,
32801037.00,23,55,1,6,6625,,,,,,,,,,,,,,
2601317408.00,18396,19373,79,16614,163840,,,,,,,,,,,,,,
1665099738.00,17228,17891,83,15341,284061,,,,,,,,,,,,,,
25763972.00,1322,1964,32,1706,43809,,,,,,,,,,,,,,
85080822.00,11,64,2,0,771,,,,,,,,,,,,,,
28134580.00,387,329,6,1252,61687,,,,,,,,,,,,,,
326769832.00,381,152,2,5,10705,,,,,,,,,,,,,,
2712305325.00,4,11,0,72,171,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7031,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7031,,,,,,,,,,,,,,
3246447530.00,330,1443,23,289,5660,,,,,,,,,,,,,,
585415651.00,324,170,10,3717,2792,,,,,,,,,,,,,,
340835721.00,113,46,36,16203,16540,,,,,,,,,,,,,,
1114858579.00,273,188,1,4743,7173,,,,,,,,,,,,,,
85080822.00,11,64,2,0,772,,,,,,,,,,,,,,
1908932582.00,126,59,27,0,48430,,,,,,,,,,,,,,
340835721.00,113,46,36,16205,16542,,,,,,,,,,,,,,
96933462.00,193,165,6,52,8014,,,,,,,,,,,,,,
221924560.00,10,15,0,0,523,,,,,,,,,,,,,,
32801037.00,23,55,1,6,6626,,,,,,,,,,,,,,
2778608765.00,370,333,35,182,103899,,,,,,,,,,,,,,
85080822.00,11,64,2,0,773,,,,,,,,,,,,,,
466075672.00,956,1157,333,390,6769,,,,,,,,,,,,,,
16895614.00,810,1949,25,8,3228,,,,,,,,,,,,,,
1578037213.00,328,67,14,0,91131,,,,,,,,,,,,,,
1331536074.00,12450,84,3,19,57140,,,,,,,,,,,,,,
78565395.00,5980,222,123,27,35841,,,,,,,,,,,,,,
335248676.00,29439,35,8,1401,130292,,,,,,,,,,,,,,
2993273125.00,4804,3637,4,0,9127,,,,,,,,,,,,,,
87265781.00,842,422,44,55,65265,,,,,,,,,,,,,,
508888937.00,145,194,9,3,3248,,,,,,,,,,,,,,
68356731.00,952,1498,109,13,464331,,,,,,,,,,,,,,
307755589.00,346,4,11,5,303284,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44665,,,,,,,,,,,,,,
486497054.00,1284,34,160,272,392922,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44666,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44667,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44668,,,,,,,,,,,,,,
3299794136.00,818,306,62,29,44669,,,,,,,,,,,,,,
2338012063.00,17,95,1,2,8268,,,,,,,,,,,,,,
89156947.00,33,154,14,12,6445,,,,,,,,,,,,,,
2401757424.00,701,1569,1,0,8643,,,,,,,,,,,,,,
85080822.00,11,64,2,0,774,,,,,,,,,,,,,,
259785860.00,153,129,5,6,100950,,,,,,,,,,,,,,
987704210.00,1657,787,121,10,2028,,,,,,,,,,,,,,
2457508742.00,191,2,7,7,245577,,,,,,,,,,,,,,
424602208.00,4158,45,40,7,729139,,,,,,,,,,,,,,
131436671.00,3313,3558,85,342,392904,,,,,,,,,,,,,,
2313405840.00,2099,974,15,6,96834,,,,,,,,,,,,,,
511591623.00,4541,1918,34,0,537943,,,,,,,,,,,,,,
3039855029.00,42,147,2,1146,317,,,,,,,,,,,,,,
46583933.00,211,197,14,3,53891,,,,,,,,,,,,,,
890896650.00,151,1,0,1,102724,,,,,,,,,,,,,,
1616881351.00,11369,399,29,1611,378183,,,,,,,,,,,,,,
920434423.00,5143,3012,7,0,30338,,,,,,,,,,,,,,
78565395.00,5980,222,123,27,35844,,,,,,,,,,,,,,
2588623208.00,25377,26879,278,15373,218087,,,,,,,,,,,,,,
2411743836.00,10185,9879,271,123,278925,,,,,,,,,,,,,,
2411750658.00,23681,25208,291,14953,278907,,,,,,,,,,,,,,
246133428.00,7205,141,4,1245,499392,,,,,,,,,,,,,,
487451931.00,234,2,8,7,88179,,,,,,,,,,,,,,
1213083504.00,1232,517,19,14,313837,,,,,,,,,,,,,,
298755965.00,2,3,0,0,7033,,,,,,,,,,,,,,
726547620.00,297,726,12,3,8870,,,,,,,,,,,,,,
128801165.00,268,303,21,8,4679,,,,,,,,,,,,,,
294290510.00,638,406,0,5459,12615,,,,,,,,,,,,,,
1646906642.00,775,2,23,3,850846,,,,,,,,,,,,,,
57855820.00,2,30,0,1,3298,,,,,,,,,,,,,,
613504669.00,4,80,0,88,55,,,,,,,,,,,,,,
613504669.00,4,80,0,88,55,,,,,,,,,,,,,,
94795818.00,524,704,130,56,27984,,,,,,,,,,,,,,
1466890880.00,13,24,0,0,35392,,,,,,,,,,,,,,
2834931028.00,64,24,34,0,39219,,,,,,,,,,,,,,
145683610.00,2112,239,8,4,22305,,,,,,,,,,,,,,
352233962.00,196,437,2,1262,10307,,,,,,,,,,,,,,
2827504849.00,2493,2479,18,4935,6901,,,,,,,,,,,,,,
1629962330.00,1058,1,25,0,395669,,,,,,,,,,,,,,
2884965429.00,11332,4397,26,194,1425,,,,,,,,,,,,,,
418980091.00,163,325,25,9,113683,,,,,,,,,,,,,,
87348227.00,363,198,1,20,39985,,,,,,,,,,,,,,
2174170826.00,130,1,0,0,56104,,,,,,,,,,,,,,
266344157.00,554,1904,4,12407,19090,,,,,,,,,,,,,,
2183994523.00,815,454,101,157,1101723,,,,,,,,,,,,,,
92891035.00,449,767,31,6,236641,,,,,,,,,,,,,,
326769832.00,381,152,2,5,10706,,,,,,,,,,,,,,
102951318.00,175,495,14,3027,61578,,,,,,,,,,,,,,
126753208.00,1059,1945,6,876,31340,,,,,,,,,,,,,,
325097395.00,9,18,0,3,5368,,,,,,,,,,,,,,
204625686.00,761,676,2,8641,29965,,,,,,,,,,,,,,
126753208.00,1059,1945,6,876,31341,,,,,,,,,,,,,,
499582472.00,708,207,26,3,284566,,,,,,,,,,,,,,
211861950.00,125,84,2,1,163303,,,,,,,,,,,,,,
393342248.00,371,30,1,2,8995,,,,,,,,,,,,,,
2352856142.00,1684,0,14,1,148083,,,,,,,,,,,,,,
2411849058.00,120,1944,4,3,91058,,,,,,,,,,,,,,
338412589.00,130,260,4,198,1868,,,,,,,,,,,,,,
338412589.00,130,260,4,198,1868,,,,,,,,,,,,,,
277505601.00,4250,1429,2,611,39732,,,,,,,,,,,,,,
2810074439.00,221,57,37,17,190910,,,,,,,,,,,,,,
250836790.00,69,26,9,7,1865,,,,,,,,,,,,,,
160822361.00,173,207,22,0,9259,,,,,,,,,,,,,,
160822361.00,173,207,22,0,9260,,,,,,,,,,,,,,
2370443605.00,4276,3739,715,207,495614,,,,,,,,,,,,,,
545168580.00,9,40,1,38,259,,,,,,,,,,,,,,
2603555997.00,6185,1158,44,10050,50241,,,,,,,,,,,,,,
606968544.00,3928,3978,11,0,3875,,,,,,,,,,,,,,
789072049.00,1049,243,16,1,331708,,,,,,,,,,,,,,
